"Sınıf","Tweet"
"malzeme-yiyecek","Çadırlar konteynırlar yıkıldı savruldu  hasarlı binalardan parçalar  düşüyor yaralanan ölenler var çadır desteği lazım   #pazarcık"
"malzeme-yiyecek","""Depremden ölmedik ama bu korkudan ölürüm diye korkuyorum"" Osmaniye’de depremlerde hasar alan evlerine yıkılacağı korkusuyla giremeyen yaşlı çift, geceyi dışarıda geçiriyor Kalacak yeri olmayan depremzedeler, çadır ya da konteyner desteği istiyor"
"malzeme-yiyecek","ACİL!!! ADIYAMAN! DONMAK ÜZERELER. Çomak, Fal, Çakırhöyük, Yusufa köylerine acil çadır lazım insanlar dışarıda Adıyaman/Besni"
"malzeme-yiyecek","Gökhan Zan: ""Hatay'a acilen çadır lazım acilen."""
"malzeme-yiyecek","#Kahramanmaraş #Maraş #Deprem #erzak  #Çadır #ÇadırYardımı #Çadırİhtiyacı "
"malzeme-yiyecek","#bekoloader operatörüne ihtiyaç var. #Deprem bölgesine #gönüllü gidecek olan #ekskavatör #operatörüne ihtiyaç bulunmakta.."
"malzeme-yiyecek","MARAŞ BATIPARK SPOR SALONU Tüp, ısıtıcı, çadır, hasta bezi, yetişkin ve çocuk kıyafetleri, ayakkabı ve erzak lazım. İletişim: +90 544 798 08 01 - Gençosman Açıkgöz"
"malzeme-yiyecek","ACİLLL ACİLLLL ❗️ Çadır ve erzak yardımı hala gitmedi içinde kadın ve çocuklar var insanlar donmak üzere. Adres: Islahiye Gençlik Merkezi ISLAHİYE/GAZİANTEP  Melisa Özdemir 0 544 947 2607 #gaziantep #ıslahiye #çadır #erzak #deprem #yardım"
"malzeme-yiyecek","Arkadaşlar maraş elbistan Pınarbaşı mesire alanında AFAD çadır kuruyor ve çadırlar boş #erzak #çadır #maraş #elbistan "
"malzeme-yiyecek","ACİL ÇADIR YARDIMI! Buhara CAD. Tan doğan mah 1.sok no:82 Malatya/Battalgazi 20 kişiler(çocuklu)soğuk ve çadır ihtiyaci var 2 gündür çadır gerek kadir kalaci +90 545 784 12 32 teyitli numara çocuk ve yetiskin bot ve mont lazım Toplu hareket durumu yok teyit: 11.02.2023 16.08"
"malzeme-yiyecek","#Hatay #ÇADIR #erzak #gıda #görevliekip"
"malzeme-yiyecek","ACİL TEYİTLİ‼️ Çadır ve erzak 2 kez aradılar ama kimse gelmedi soğuk ve aç insanlar nurcan başman : +905372466182 Küçükdalyan mahallesi Hipodrum kazı alanı  hatay antakya #deprem #hatay #antakya  @AFADBaskanlik @BabalaTv @haluklevent #çadır #erzak #ihtiyaç"
"malzeme-yiyecek","3 Kadın 3 çocuk en yakın çadır kente götürülmeleri gerekiyor araç lazım ulaşımları için Maraş Pazarcık #AFADMaras #ahbapmaras"
"malzeme-yiyecek","Herkes çok yoğun çalışıyor biliyorum ama, Malatya’da olanlardan üniversite arkadaşım Kahraman Diker için yardım arz ediyorum. Çok soğuk ve gereksinimleri var. Yakın olan candostlar benim yerime yardımcı olabilirse çok sevineceğim."
"malzeme-yiyecek","ACİL EPİLEPSİ İLACI : Tuğçe dağılan tel no ; 05469331208 Depremzedenin telefonu. açık adres: Yukari pazarcik bagdini sagir mahallesi hoca ahmed yesevi caddesi no 6 park. En önemli çadır ve convulex ilacı 3 kadın ve 3 çocuk 6 kişilik çadır 2 çocukta 6 numara bez süt"
"malzeme-yiyecek","Malatya/TECDE tüm çadırlar dolmuş çadır ihtiyacı var #Malatya #deprem #erzak #cadır #malatyadeprem"
"malzeme-yiyecek","Acilen Antakya'da her bölgeye dolmuş olmalı..Antakya'da bütün çadır ve konternırlara KLİMA desteği sağlanmalı.. Antakya özel deprem bölgesi ilan edilmeli.. Daha fazla ilaçlanma yapılmalı ,Bütün hastaneler , ilaçlar , tedaviler , elektirik - su - doğalgaz - ücretsiz olmalı.."
"malzeme-yiyecek","Malatya Battalgazi 2. Ordu komutanlığında evi ağır hasar gören veya yıkılmış mahalleli çadır bekliyor çok az sayıda çadır var erzak neredeyse hiç yok #YardımCağrısı #deprem #malatyadeprem #YARDIM #erzak #çadır #Malatya #canlı #Hala"
"malzeme-yiyecek","#Başkale'deki depremzedeler için acilen çadır ve konteyner desteği lazım. Hava buz gibi. Soğuktan donarlar  yoksa#deprem"
"malzeme-yiyecek","Deprem bölgesine çadır yardımı istiyoruz! @Koctas @DecathlonTurkey @SportPointX @Columbia_TR @tekzenturkiye  🚨 Kopyala-yapıştır yaparak yayalım lütfen."
"malzeme-yiyecek","Çadır ve ilaç yardımı gerekiyor!! #deprem #adıyaman #Kahramanmaras #hatay"
"malzeme-yiyecek","Arkadaşım Onur şuan #Hatay’dan bu Resimdeki adreslere yardımların Gelmediğini kendi imkanları ile çok üşüdüklerini #erzak #çadır yardımına ihtiyaç var.! Lütfen Yardım Eli Uzatın.!  #HatayaYardım Diyerek Sosyal Medyada Paylaşalım Durum Ciddi .!"
"malzeme-yiyecek","@haluklevent arkadaşım şuan #Hatay’da bu adreslere yardımının olmadığını kendi imkanları ile çıktıklarını ve çok üşüdüklerini #erzak #çadır belirtiyor Lütfen Yardım Eli Uzatın.!"
"malzeme-yiyecek","Fakültemizin yöneticilerine sesleniyoruz Sürekli depremler oluyor.zorlu kış şartlarında kalacak yer yok .#malatyada ciddi barınma sorunu varken sınavların online yapılması gerekmez mi.lutfen mağduriyet giderilsin #inonufinalleronline #inonuilitam #deprem #malatyadeprem."
"malzeme-yiyecek","tansiyon, kalp, şeker, prostat gibi ilaçları yüksek doz olmayan herkesin kullanabileceği dozajda ilaç, çocuk bezi 4 5 6  numara, bebek maması ve gıda yardımı. insanlar ve hayvanlar için çadır hala okul cem evinde barınıyo #deprem #afadmalatya #acildeprem #AHBAP  #MalatyaValiliği"
"malzeme-yiyecek","Reyhanlı Suluköyde 16 kişilik aile çadır ihtiyacı talebi var..  +90 535 089 60 08 Nazlı Hanım  +90 530 077 55 60 Yalçın Yatar Enkazdan yeni çıkarılan yaşlı ablamız var.. çok zor durumdalar en azından bir araç oraya gidip onları alsa bile bir çaredir.. TEYİTLİDİR.. #acildeprem"
"malzeme-yiyecek","Umut hocaya daha önce bir yardımsever vesilesi ile çadır ulaştırmıştık ama şimdi konteyner talepleri var şartları çok zor lütfen yardım edelim çok can kaybettik kalanlara sahip çıkmak boynumuzun borcu birlikten kuvvet doğar arkadaşlar #UMUTGOZEL #DEPREM #HATAY #acildeprem"
"malzeme-yiyecek","Malatya Battalgazi 2. Ordu komutanlığında evi ağır hasar gören veya yıkılmış mahalleli çadır bekliyor çok az sayıda çadır var erzak neredeyse hiç yok #YardımCağrısı #deprem #malatyadeprem #YARDIM #erzak #çadır #Malatya #canlı #Hala"
"malzeme-yiyecek","#Su yok, #Erzak yok, #Çadır yok, yatak yok, devletten yardım isteniyor. İlçelere yardım gönderin. #DepremiUnutmaUnutturma #GerçekGündemDeprem"
"malzeme-yiyecek","ARKADAŞLAR LÜTFEN Aşağıdaki Mesajı Okuyalım…Sayfamızın Çok Değerli Bir Takipçisi Kardeşimiz #ADIYAMAN’a DESTEK İçin Gitmiş …Oradaki Eksiklikleri DİLE Getiriyor… #ACİL ÇADIR ve Konteyner Gerekli Diyor… HAVA ÇOK SOĞUKMUŞ … LÜTFEN AMA LÜTFEN Etkileşim Yapalım…🙏"
"malzeme-yiyecek","Muhtardan çadır talep ediyoruz tamam deyip merkeze gidiyor 2-3 çadırla geliyor. Bunlar vardı diyor. 3 bini geçti köy nüfusu. Her çadırda ortalama 10 kişi kalıyor. Yani kime ne diyelim gerçekten yoruldum. Çadır yok abi ya çadır yok. ÇADIR ÇADIR ÇADIR ÇADIR ÇADIR ÇADIR ÇADIR ÇADIR."
"malzeme-yiyecek","📍İSTANBUL TUZLA ‼️ Suan sadece 20 adet 2×2 konteyner gidecek TIR lazim‼️‼️‼️ +90 533 258 40 61 #Turkey #TurkeyEarthquake #istanbul #deprem #istanbul  #TUZLA #lobed #lowbed #tır #acil #acildurum  @IstanbulAFAD @DepremDairesi"
"malzeme-yiyecek","MALATYA/DOĞANŞEHİR Söğüt köyü: Öncelikle ÇADIR!! gıda su ve bot ihtiyaçları var.  Adres ve telefon numarası bilgileri bizde mevcut. Yardım götürebilecek olanlar, yanıtlasın. #Malatya #erzak #su #çadır #yardım #yemek #deprem"
"malzeme-yiyecek","ACİL TEYİTLİ‼️ Çadır ve erzak 2 kez aradılar ama kimse gelmedi soğuk ve aç insanlar nurcan başman : +905372466182 Küçükdalyan mahallesi Hipodrum kazı alanı  hatay antakya #deprem #hatay #antakya @AFADBaskanlik @BabalaTv @haluklevent #çadır #erzak #ihtiyaç"
"malzeme-yiyecek","“Konteyner Alacağız” #Acil ‼️ Desteğinize ihtiyacımız var…"
"malzeme-yiyecek","Arkadaşlar Kahramanmaraş'ta merkez ve köylerinde hâlâ çok fazla çadır ve konteyner eksiği varmış.  Lütfen yardım isteyin... @ahbap @haluklevent @BabalaTv @OguzhanUgur #acil"
"malzeme-yiyecek","MALATYA/DOĞANŞEHİR Söğüt köyü: Öncelikle ÇADIR!! gıda su ve bot ihtiyaçları var.  Adres ve telefon numarası bilgileri bizde mevcut. Yardım götürebilecek olanlar, yanıtlasın. #Malatya #erzak #su #çadır #yardım #yemek #deprem"
"malzeme-yiyecek","ANKARA BÖLGESINDE YASAYAN ARKADASLAR LUTFEN SESIME SES OLUN TUM PLATFORMLARDA PAYLASIN VE CEVRENIZDEKI  USTALARA ULASTIRIN DEPREMDEN SAG KURTULAN VATANDASIMIZI SOGUKTA KAYBETMEYELIM...  #ankara #cadir #enkaz #erzak #yardim #hatay #maras #deprem #kaos #asker #kahramamaras"
"malzeme-yiyecek","❗ACİL ❗HATAY/Antakya Akcurun mahallesi hiçbir şekilde çadır ve ısıtıcı ulaştırılmamış.Ögrendiğimiz kadarıyla mahallede içlerinde çok sayıda bebek ve çocuğun olduğu 30-40 kişi var.Lütfen hızlı bir şekilde yayalım."
"malzeme-yiyecek","Isıtıcı eksikliği varmış tamamlarsak insanları yerleştirebiliriz yayalım lütfen"
"malzeme-yiyecek","ELBİSTAN PINAR BAŞI MESİRE ALANINDA Afad çadırlar kurmuş hepsi boşmuş ihtiyacı olanlara ulaştıralım lütfen 🙏🏼 @gutitoli @PincTivi @BabalaTv"
"malzeme-yiyecek"," ÇADIR, WC, hijyen malzemeleri, yiyecekiçecek ulaştırmamız lazım dostlar. #rönesansrezidans #Maalesef  #depremhatay #depremsondakika #deprem  #ahbaphatay  #ahbap Depremin 7 #hatay #HelpTurkey #babalatv Enkazdan #Yapmayın #ölmüş #Taha #Gelmeyin #DASK"
"malzeme-yiyecek","Malatya Yeşilyurt İlçesi Gündüzbey Kasabası ACİL ÇADIR VE ERZAK İHTİYACI !!!!!! Abuzer Taner 05367138324 #deprem #çadır #erzak #malatya"
"malzeme-yiyecek","⚠️Deprem Bölgesi Yemek Dağıtım Noktaları Malatya⚠️ #deprem #acil #yemek #malatyadepremi #malatya #erzak #ihtiyaç  Teyitli Bilgi: 12.02.23"
"malzeme-yiyecek","Malatya 1. Organize sanayi bölgesi, cadde 3 no 12. İhtiyaç sahipleri gidebilir ama çok ciddi koordinasyon eksikliği varmış. #deprem #malatya #yardım #erzak #hatay İnsta: sinabaris"
"malzeme-yiyecek","1000'lik antibiyotik veya antibiyotik iğne ihtiyacı var MALATYA içi ulaşabileceğimiz yer varsa acil ulaşın. #malatya #deprem #ilaç #yemek #erzak #su"
"malzeme-yiyecek","#halukleventacil #HalukLevent #babalatv #OguzhanUgur #hatayiskenderun #hataydepremi #depremsondakika  Kefen ihtiyacı çok fazla. İnsanlar yakınlarını battaniye veya çarşaflar ile defnediyor. Yardım organizasyonlarına bulunanlardan ricamız kefen eksikliğini unutmamaları."
"malzeme-yiyecek","#hatayyardimbekliyor Antakya yıkıldı memleketim İskenderun yok insanlar perişan Allah rızası için dışarda kalan insanlara bari yardım edin yiyecek bulmakta zorlanıyor insanlar kimseye ulaşamıyor insanlar Lütfen Antakya ve ilçelerine yardım edin Allah rızası için"
"malzeme-yiyecek","Lütfen Hatay’ın sesini duyalım 🙏🙏 Gökhan Zan: ""Allah'ım yardım! Hatay bitti. Yalvarıyorum sesimizi duyun. İnternet yok, su yok, yardım yok, kimse yok. Hatay terkedilmiş. Ne olur sesimizi duyurun, ne olur sesimiz olun, yalvarıyorum."""
"malzeme-yiyecek","#hatayiskenderun #AhbapDernegi  #AHBAP #iskenderundeprem  #hataydepremi #babalatv #halukleventacil #HalukLevent olay yerinden canli  Portatif tuvalet ihtiyacı var tuvaletini sokağa okullara enkazlara yapan çok insan var. toplanma yerlerine portatif tuvaletlerin ulaşması lazım."
"malzeme-yiyecek","gaziantep ıslahiye’ye acil çadır, jeneratör ve ısıtıcı lazım. teyitli. sokakta, enkaz başında 4 gündür bekleyen insanlara ulaştırılacak. final okulları islahiye kampüsü atatürk mah ömer seyfettin cd #islahiye #gaziantep iletişim: burak bey 05337489327 aysel hanım 05455414105 "
"malzeme-yiyecek","#meralaksaner hala çadırı ve tuvaleti olmayan acı ve yokluk içinde perişan olan insanlara,depremi gündemden düşürerek en büyük ihaneti etti masanız batsın #iskenderundeprem"
"malzeme-yiyecek","ARKADAŞLAR LÜTFEN RT !!!! Hatay/İskenderun’da hâlâ içecek su ihtiyacı var. İnsanlar su almak için oraya buraya gitmeyecek,  su insanlara gidecek. Neden dertlerine dert ekliyorsunuz?  Elektrik ve internet de hâlâ sıkıntılı.  #iskenderundeprem  #DepremiUnutmaUnutturma"
"malzeme-yiyecek","#hatay a #acil Konteyner."
"malzeme-yiyecek","Danla abla arkadaşın bana dm üzerinden ulaşabilir mi? Hatay’da barınma sıkıntısı çekenler için bir ekip kuruldu. Yollarda ciddi hasar yoksa gidip güvenli alana alıyorlar. Yiyecek içecek desteği var"
"malzeme-yiyecek","📍Hatay/Hassa Eğribucak köyü Çok acil çadır gerekiyor, insanlar dışarıda ve arabada kalıyorlar lütfen  bu twiti yayalım 0 (507) 689 42 49 Nihat 0 (535) 392 12 93 Emre #depremden #deprem #acildeprem #acil #hatay #yardım #hassa #enkazdan #AHPAB #depremsondakika #hatayyardimbekliyor"
"malzeme-yiyecek","ANTALYA'DA ÜCRETSİZ KONAKLAMA YAPACAK OTELLER.DEPREMZEDELERE ULASTİRALİM #AHBAP #deprem #hatay #maras #urfa #malatya #diyarbakir #adana #YARDIM #hatayyardimbekliyor #AFAD"
"malzeme-yiyecek","Hatay Kırıkhan Barbaros mahallesi şehit Suat Kılıçoğlu sokakta sabah vaktinden itibaren sıcak yemek ve çay dağıtımı yapılmaktadır. Yakın çevrede olanlar gidebilrler. #hatay  #deprem #YARDIM #hatayyardimbekliyor"
"malzeme-yiyecek","CIRTIMAN MAH. ATİK SUYU NO:12 İSKENDERUN/HATAY 79 ve 73 yaşında Saadet Gürbüz ve Hüseyin Gürbüz AÇLAR YARDIMA İHTİYAÇLARI VAR YARDIM EDİN LÜTFEN BÖLGEDEKİLER ULAŞSIN #deprem #depremsondakika #yardım #hatay #iskenderundeprem #iskenderun #İMDAT"
"malzeme-yiyecek","Elbistan'da depolarda dağıtılmayı bekleyen malzemeler var fakat nerede neye ihtiyaç var bilinmiyormuş. İhtiyacı olanların ulaşabilmesi için lütfen yayalım. İletişim : 0544 4667076 Murat Bilgi teyiti : 0 530 303 01 86 #Elbistan #deprem #yardım"
"malzeme-yiyecek","KAHRAMANMARAŞ /ELBİSTAN ELBİSTAN ORGANAZİ SANAYİ SİTESİNDELER YANİ TUĞLA FABRİKASINDA ÇADIR HARİÇ HER TÜRLÜ ERZAK MEVCUTMUŞ ⚠️⚠️⚠️hemen yayalım lütfen❗️❗️❗️@andadernegi 🙏 #deprem #kahramanmaraş #elbistan #yardım"
"malzeme-yiyecek","Kahramanmaraş, Elbistanda olan depremzedeler için , battanye, keçe, soba, kömür, çoçuk bezi, ped hepsi mevcut. Arkadaşı arayıp gidip ihtiyacınız olanı alabilirsiniz.  Kahramanmaraştakı arkadaşlarla paylaşın lütfen. #Elbistan #deprem #yardım"
"malzeme-yiyecek","Acil ⚠️ #elbistan Pınarbaşı mesire alanına #AFAD çadır kurmuş.Depremzede vatandaşlarımıza duyurmak için paylaşalım lütfen. #kahramanmaraş  #deprem #acil #yardım"
"malzeme-yiyecek","#malatya #elbistan #maraş #deprem #yardım Gıda ve su yardımı için ihtiyacı olanlar."
"malzeme-yiyecek","Maraş'ta seçkinler sitesinde bina çöktü acil çadır, su, yemek,ısıtıcı desteği #deprem "
"malzeme-yiyecek","#elbistan bölgesinde erzaklara ulaşamayan varsa yazabilir mi? #depremoldu #deprem #yardım #erzak"
"malzeme-yiyecek","ELBİSTAN FATİH İLKOKULU ACİL BATTANİYE GIDA İHTİYACI VAR #DEPREM #AFAD #ELBİSTAN #MARAŞ #YARDIM"
"malzeme-yiyecek","‼️İÇERİDE 10’DAN FAZLA İNSAN VAR DIŞARI ÇIKAMIYORLAR ERZAKLARI YOK ISINAMIYORLAR MUM YOK ÇOK KARANLIK ŞARJLAR IBİTMEK ÜZERE‼️ #deprem  @HazalKaya110 @_devrimozkan @ahbap @AFADBaskanlik @DepremDairesi @haluklevent #YARDIM #Elbistan"
"malzeme-yiyecek","Kahramanmaraş Elbistan Çıtlık köyünden bir ablamız; İnsanlar yakınlarına ulaşamıyor, dışarda kar fırtınası var, ahırda kurulan soba etrafında toplandık ama yiyecek giyecek vs hiçbir yardım yok, soğuktan donarak ölenler var! #deprem #yardım #elbistan"
"malzeme-yiyecek","❗❗Hayvan pazarı mevkiinde erzak yardımı başlamış Elbistan ulaştıralım ihtiyacı olanlara LÜTFEN PAYLAŞIR MISINIZ #deprem #adıyaman #Elbistan #YARDIM #Hatay   @haluklevent #seferberlik"
"malzeme-yiyecek","Elbistan'da hala yardım gelmediğini söyleyen yaşlı teyze: ""Ayaklarım ıslak, sadece bir ayakkabı istiyorum. Sabahtandır burada açız. Hiçbir yardım gelmedi."" #elbistan #deprem #yardım #ohal #Turkey"
"malzeme-yiyecek","Maraş’a yardım için çıkan her araçtan en azından biri Göksun’dan Afşin-Elbistan yoluna sapsın lütfen ailelerimiz depremden değil soğuktan açlıktan ölecek lütfen❗️ #seferberlik #afsindeprem #deprem #Elbistan #YARDIM"
"malzeme-yiyecek","ÇOK ÖNEMLİ!!! Konaklama, beslenme, ulaşım, yemek dağıtım noktaları, ilaç temini, erzak, battaniye, giyim, akaryakıt temin noktaları, kayıp çocuk takibi noktaları ve acil iletisim bilgilerinin bulunduğu 27 sayfalık bir dosya paylaşıyorum. Elden ele lütfen. https://drive.google.com/file/d/17YkBA7-gfkBHW98BcQ0H6B6QplQ1OZLG/view?usp=drivesdk"
"malzeme-yiyecek","ASIL DESTEK ŞİMDİ Deprem bölgesindeki zaruri ihtiyaçlar; çadır, dayanıklı gıda ve konserve, bebek maması, hijyen malzemeleri, çocuk ve kadın pedi, odun sobası, bebek pudrası. Lütfen bunların dışında kıyafet vb ürünler yollamayalım.Yenikapı ve Kartal’daki noktalarımıza bekliyoruz."
"malzeme-yiyecek","hatay altınözü türkmen mezrası acil yardım no 6 köye girmeden. bu aile enkazdan çıkmış ama çok zor durumdaymışlar az önce konuştum battaniye cadir ısıtıcı hiçbir şey yokmuş. çocuklar donuyor dedi. yağmur suyu içiyormuş çocuklar. 05350373520 sinem dibo "
"malzeme-yiyecek","#deprem #ilaç #battaniye #Kahramanmaras #Elbistan #iskenderun #hatay #ihtiyaç #ilaç #konaklama #yemek #erzak #eldenele #yayalım"
"malzeme-yiyecek","Adıyaman Gölbaşı çok kötü durumda Maraş Pazarcık çok kötü durumda  Erzak=konserve,yiyecek sıkıntısı var.Mont,battaniye değil.yemek yok.büyük araçlara afad deposuna götürüyor.küçük araç daha mantıklı.köylere ulaşılamıyor. #elbistan #deprem #MARAS #deprem #erzak @BabalaTv @ahbap"
