"Sınıf","tweet"
"yangın","İstanbul Tuzla'da fabrikada yangını! #İstanbul #Tuzla #fabrika #yangın - https://finansgundem.com/haber/istanbul-tuzlada-fabrikada-yangini/1788459"
"yangın","Kocaeli'de iş yerinin deposunda yangın çıktı! Müdahale sürüyor https://iscihaber.net/kocaelide-is-yerinin-deposunda-yangin-cikti-mudahale-suruyor… #yangın #Kocaeli"
"yangın","Tuzla'da bir fabrikada yangın çıktı. İhbar üzerine olay yerine birçok ilçeden çok sayıda itfaiye ekibi sevk edildi. Ekiplerin yangına müdahalesi sürüyor. #tuzla #yangın #fabrika #sondakika"
"yangın","Tuzla Istasyon mah.Şehitler caddesinden 4 tane itfaiye aracı e 5 e doğru gitti. #yangın #Tuzlaİstanbul"
"yangın","Libya'da elektrik idaresinde yangın! Alevler elektrik depolarına ağır hasar verirken, gaz hattı ve yerleşim yerlerine de yaklaştı. Bölgeye çok sayıda itfaiye ve acil servis ekibi yönlendirildi. #Dünyayaaçılangözünüz #Trablus #libya #yangın"
"yangın","Metruk bina alev topuna döndü https://trakyagazetesi.com.tr/metruk-bina-alev-topuna-dondu  #süleymanpaşa #yangın"
"yangın","Mutfak tüpü patladı, çıkan yangında yaşlı kadın hayatını kaybetti https://yenihaberden.com/mutfak-tupu-patladi-cikan-yanginda-yasli-kadin-hayatini-kaybetti-1804004h.htm… #çankırı #yangın"
"yangın","Şanlıurfa'da İş Yeri Yangını, Alevler Geceyi Aydınlattı https://urfadasin.com/sanliurfada-is-yeri-yangini-alevler-geceyi-aydinlatti… #Şanlıurfa #Itfaiye #Yangın #Eyyübiye #Işyeri"
"yangın","Yaz gelmeden orman yangını geldi! https://yenimarmaragazetesi.com/haber/yaz-gelmeden-orman-yangini-geldi-100004… #yangın"
"yangın","Sahabiye Mahallesi'nde İş Yerinde Yangın Kayseri'de ev gereçleri ve kozmetik ürünleri üzerine satış yapan bir işyerinde bilinmeyen bir nedenden dolayı yangın çıktı"
"yangın","Hatay Dörtyol'da Sahil Şeridinde Yangın Paniği: 3 Ahşap Baraka Kül Oldu! #hatay #yangın #haber #gündem #Yenigüngazete"
"yangın","Hatay’ın Dörtyol ilçesinde sahilde bulunan 3 barakalarda çıkan yangın itfaiye ekiplerince söndürüldü. İhbar üzerine olay yerine gelen Hatay Büyükşehir Belediye itfaiye ekipleri alevleri söndürdü. Yangın sonrası barakalar kullanılamaz hale geldi . #Hatay #Dörtyol #Yangın"
"yangın","Antakya ilçesi Saraykent Mahallesi'nde meydana gelen mesken yangını sebebiyle apartman içerisinde mahsur kalan 4’ü çocuk, 7 vatandaş itfaiye ekiplerinin müdahalesi ile kurtarılarak sağlık ekiplerine teslim edildi."
"yangın","Orman bırakmadılar , yaktılar, yerine yenisi dikilmedi . #dilanpolat kadar ses getirmedi. Şimdi #lodos #sel #tufan #fırtına. Ağaç rüzgar tutar sel tutar. Ama maalesef yok, yok olurkende sesimiz çıktımı hayır. Şimdi ne diye bağırıyorsunuz. Okullar "
"yangın","zmir #Çeşme'de gerçekleşen yangında canla başla çalışan ve yorgun düşüp uyuyakalan tüm itfaiye personellerine moral alkışı gönderelim. Helal olsun size!"
"yangın","X'teki bu başlık; Çeşme'de çıkan orman yangınında 3 vatandaşın hayatını kaybetmesi üzerine oluşmuştur. İkinci görsel, yangını kontrol altına aldıktan sonra yorgunluktan sızan itfaiyecilere ait."
"yangın","Çeşme’nin en bakir yerlerinden biri Alaçatı Delikli koy mevki yanıyor maalesef. Sigara yada şişe camı diyerek geçiştirmeyin. Yanan ormanlarımızın akıbetini biliyoruz. Umarım fidan yerine otel yetişmez buralarda.. #Çeşme"
"yangın","SubhanAllah. Görüyormusunuz özelikle de Sahil kenarında yangın çıkmış, doğa kendini onarıyor, yanan ormanların yerine otel tohumları atıyor. 2000 kisilik bir otel ortalama 1 yılda bu hale geliyor maşallah. #Çeşme #Yangın"
"yangın","#Çeşme #Kuşadası çok büyük bir yangın ile karşı karşıya, köyler ilçeler, gece yarısı hepsi ayakta. Allah yardımcıları olsun"
"yangın","İzmir'in Çeşme ilçesinde çıkan orman yangınlarında, 3 vatandaşımızın hayatını kaybettiğini büyük bir üzüntüyle öğrendim. Yaşamını yitiren vatandaşlarımıza Allah'tan rahmet, yakınlarına başsağlığı diliyorum. Milletimizin başı sağ olsun… #Çeşme"
"yangın","Fazla su tankeri olan var mı ? Lütfen verir misiniz ? Yangın çıktı da :)))"
"yangın","İzmir’in #Çeşme ilçesi’nde ormanlık alanda çıkan yangında 3 yurttaşımızın hayatını kaybettiğini büyük bir üzüntüyle öğrenmiş bulunuyorum. Hayatını kaybedenlere Allah'tan rahmet diliyorum, yakınları ve sevenlerinin acılarını paylaşıyorum. Yangından etkilenen bütün yurttaşlarımıza da geçmiş olsun dileklerimi iletiyorum"
"yangın","Çeşme'deki orman yangınında hayatını kaybeden vatandaşlarımıza Allah'tan rahmet, yakınlarına sabır ve baş sağlığı diliyorum. Maalesef yangınlar ve bu acı kayıplarımız önlenemiyor. Önleyici tedbirler yeterince geliştirilemiyor. #Çeşme #İzmir"
"yangın","#Çeşme'de çok az olan ormanlık bir alanı da yakmayı başarıyorlar. Buna denecek tek söz şudur. Allah Belanızı Versin! Ülkenin her tarafındaki ağaçları kestiniz, yerine beton yaptınız. Çok yakında 50 derece üstüne çıkacak olan sıcaklıklarda kavrulun inşallah!"
"yangın","Üç kuruşa çalışıp canını hiçe sayarak 50 derecelere varan İzmir sıcağında yangının içine dalmak. Bu kahramanların hakkı ödenmez. #Çeşme"
"yangın","Çeşme'de yangının ardından ortaya çıkan görüntüler devasa bir alanın küle döndüğünü gözler önüne serdi. Çeşme Ovacık’ta yolda aracıyla seyreden bir yurttaşın çektiği videoda ağaçların ve bitki örtüsünün yandığı, alanın siyaha büründüğü görülüyor. #cesme"
"yangın","Ciğerlerimiz yanıyor. Onbinlerce canlı yok oluyor. #cesme #datça #ovacık"
"yangın","#Çeşme #Kuşadası çok büyük bir yangın ile karşı karşıya, köyler ilçeler, gece yarısı hepsi ayakta. Allah yardımcıları olsun Görüntüler çok kötü Allah Yardımcıları Olsun"
"yangın","Çeşme ilçesinde meydana gelen orman yangınlarında üç vatandaşımızın hayatını kaybettiğini derin bir üzüntüyle öğrendim. Hayatını kaybeden vatandaşlarımıza Allah’tan rahmet, ailelerine ve yakınlarına başsağlığı diliyorum. Milletimizin başı sağ olsun… Geçmiş Olsun #Çeşme"
"yangın","Çeşme Alaçatı’da meydana gelen yangında 3 vatandaşımızın hayatını kaybettiğini üzüntüyle öğrendim. Merhumlara Allah’tan rahmet, ailelerine ve sevenlerine sabır diliyorum. Geçmiş olsun #Çeşme #İzmir #yangın"
"yangın","Geçmiş Olsun #Çeşme Çeşme, Alaçatı’da çıkan yangında 3 vatandaşımızın hayatını kaybettiğini üzüntüyle öğrendim. Ailelerine ve sevenlerine sabır diliyorum. Tüm yurttaşlarımızı, orman yangınlarına karşı tedbirli olmaya davet ediyorum. Bir kıvılcım, geleceğimizi yakmasın!"
"yangın","Bak o ormanları bizim için yaktılar! #Yangın #Kuşadası #Çeşme"
"yangın","Oyuncu Gürgen Öz, ülkemizin yangın felaketini yönetemeyen, aciz kalan iktidara böyle isyan etti.!? #Yangın #Kuşadası #Çeşme"
"yangın","CANIMIZ NEDEN YANIYOR? İHMAL Mİ, YETERSİZLİK Mİ? İŞ BİLMEZLİK Mİ? İzmir #Çeşme Alaçatı’daki yangın faciasında 3 canımız daha gitti, 3 ocağa daha ateş düştü. Her yangında Milletçe yüreğimizin yanmasına hep mahkum muyuz? Bu kaderimiz olamaz! Yangınla mücadelede; bir yerlerde bir yanlışlık var, öngörüsüzlük var, koordinesizlik var, eksiklik var veya yetersizlik, iş bilmezlik var. Bu çok açık ve net bir basiretsizlik örneği!.. Burada da yangının faciaya dönüşmesinin engellenememesi, insanlarımızın kurtarılamaması, söndürme çalışmalarıyla ilgili aksaklıkların araştırılmasını zorunlu kılıyor. Yazık bu ülkeye, yok yere yitip giden insanlarımıza, şehirlerimize, kasabalarımıza, köylerimize, doğamıza, çevremize. İhmal mi? Öngörüsüzlük mü? Yetersizlik mi? İş bilmezlik mi? Neyse ne? Çıksın artık ortaya; yüreklerimiz yeterince yanmadı mı?"
"yangın","#Çeşme'ye girişler kapatıldı. Araçlarıyla giriş yapmak isteyenlerin dikkatine! Son Dakika: İzmir, Çeşme'de orman yangını çıktı. Rüzgar önümüzdeki saatlerde kuvvetlenecek. Çok geçmiş olsun İzmir!"
"yangın","İzmir’in Çeşme ilçesinde meydana gelen orman yangınında hayatını kaybeden vatandaşlarımıza Allah’tan rahmet, sevenlerine ve ailelerine başsağlığı diliyorum. Orman yangınları bu ülkenin kaderi olamaz! Geçmiş olsun #Çeşme"
"yangın","Datça'dan sonra Çeşme de yanıyor. #Çeşme"
"yangın","Canlarımız ve ülkenin ciğerleri yanmaya devam ediyor… Artık yeter!… İzmir’in #Çeşme ilçesinde ormanlık alanda çıkan yangında 3 yurttaşımızın hayatını kaybettiğini büyük bir üzüntüyle öğrendim. Hayatını kaybeden yurttaşlara rahmet, yakınlarına ve sevenlerine başsağlığı diliyorum. Neredeyse her gün ülkenin ciğerleri yanıyor. Canlarımızı, doğamızı, doğada yaşayan canlıları kaybediyoruz. Daha ne kadar öleceğiz? Bir an evvel ilgili kurumlar denetlenmeli, seferberlik halinde olası yangınlara karşı etkin çalışma yürütülmelidir."
"yangın","Çok üzgünüm... Hem ormanlarımızı hem canlarımızı kaybetmeye devam ediyoruz. #Çeşme ilçemizde çıkan orman yangınlarında, 3 vatandaşımızın hayatını kaybettiğini büyük bir üzüntüyle öğrendim. Yaşamını yitiren vatandaşlarımıza Allah'tan rahmet, yakınlarına başsağlığı diliyorum."
"yangın","Aldıkları maaşı hak edenler, minnettarız. #Çeşme'de yangın kontrol altına alındıktan sonra."
"yangın","“Otel olmayacak yerden duman çıkmazmış” #Kuşadası #yangın #Çeşme"
"yangın","Alın size DARBE..!! #darbe #Çeşme #OrmanlarımızıYaktınız Esmiyor mu? Allah Allah niye acaba? Türkiye son 20 yilda mevcut dogal ormanlarının % 14ünü kaybetti.. ... (Türkiye Ormancılar Derneği)"
"yangın","Çeşmede orman yangının da maalesef 3 can kaybımız var. Allah rahmet eylesin diyorum Orman yangınları artık bir son bulsun #Çeşme"
"yangın","Çeşme'de sigara izmaritinden çıkan yangının başladığı anın görüntüleri.... #çeşme #kuşadası #yangın"
"yangın","İzmir'de yanan yerler havanın aydınlanmasıyla görüntülendi. #izmir #yangın #çeşme #kuşadası"
"yangın","Suçlu sigara peki otelleri diken kim? Her #yangin sonrası aklıma gelen video. Niteliği orman gözüken alanın yangın sonrası nasıl otele dönüştüğünün açıklaması hiç bir zaman yapılamadı. #çeşme #kusadasi"
"yangın","Çeşme yanıyor! Çeşme'de yangın sürüyor,hani 7/24 nöbetteydiniz ? #Çeşme #yangın #izmir"
"yangın","İzmir'in Çeşme ilçesinde meydana gelen orman yangınında hayatını kaybeden vatandaşlarımıza Yüce Allah'tan rahmet, yakınlarına başsağlığı dilerim. Geçmiş olsun #Çeşme"
"yangın","#SONDAKİKA Çeşme Alaçatı'daki kontrol altına alınan orman yangınında 3 kişi hayatını kaybetti..  #Çeşme"
"yangın","#Çeşme'de 3 kişinin ölümüyle sonuçlanan orman yangınının çıkma nedeni: Bir kişinin, evinin bahçesinde kaynak yaparken sıçrayan kıvılcım."
"yangın","Köylerini tahliye etmek zorunda kalanlar Ovabükü sahilinden aktarıyor. Kuvvetli rüzgarın da etkisiyle yangın geniş bir alana yayıldı. Karadan müdahale oldukça kısıtlı yapılabiliyor. Endişeliyiz, umarız yangın daha fazla büyümeden kontrol altına alınır.. #Datça #Çeşme #Yangın"
"yangın","İzmir Çeşme'de çıkan orman yangını sonrası oluşan görüntü: #Çeşme #Yangın"
"yangın","Bakan Yumaklı ""MSB İçişleri Bakanlığı'na ve belediyelere çok teşekkür ediyorum."" Menderes'teki bir hobi bahçesinden çıkmış.Gözaltındalarmış Bu ülke hepimizin.O bu demeden destek olup yakanın da yanına bırakmayacağımızı bilmelerini isteriz #İzmir #Çeşme #KuşadasıYanıyor"
"yangın","İzmir #Çeşme'de gerçekleşen yangında canla başla çalışan ve yorgun düşüp uyuyakalan Kahramanlar.. İtfaiye personeli hakkınız ödenmez iyi ki varsınız."
"yangın","#Çeşme’de çıkan orman yangınında 3 vatandaşımızın hayatını kaybettiğini büyük bir üzüntüyle öğrendim. Hayatını kaybeden vatandaşlarımıza Allah’tan rahmet, ailelerine başsağlığı ve sabır diliyor; yangından etkilenen vatandaşlarımıza geçmiş olsun dileklerimi iletiyorum."
"yangın","Kürdün evinin üzerine bomba yağdırıyorlar, bağını, bahçesini, ormanlarını yakıyorlar barbarlar! Kürdü koruduğunu söyleyenler bu durumu izliyor hatta izlemekle yetinmiyor her türlü yardımı da yapıyorlar barbarlara. Ey Kürt halkı bu vahşete sessiz kalma."
"yangın","Çeşme yanıyor İzmir, Çeşme’de orman yangınında 3 vatandaşımız hayatını kaybetti. #Çeşme #İzmir #Yangın"
"yangın","Son Dakika: İzmir, Çeşme'de orman yangını çıktı. Rüzgar çok kuvvetli, yangının hızla yayılmasına neden oluyor. #cesme"
"yangın","İzmir, #Çeşme’de çıkan orman yangınında 3 vatandaşımızın hayatını kaybettiğini büyük bir üzüntüyle öğrendim. Hayatını kaybeden vatandaşlarımıza Yüce Allah’tan rahmet, ailelerine başsağlığı ve sabır diliyor; yangından etkilenen vatandaşlarımıza geçmiş olsun dileklerimi iletiyorum."
"yangın","Çeşme Alaçatı Port bölgesinde yangın çıktı."
"yangın","Siz 30 yaşında hiçbir başarısı olmayan kişiyi belediye başkanı seçerseniz o da çeşme yanarken sanat galerisi açılışına gider. 3 kişi yangından hayatını kaybetmiş herkes birbirinden su tankeri dileniyor prensesimiz Lal Denizli arkas sanat galerisi açılışında boy gösteriyor #Çeşme"
"yangın","Çeşme’de yaşanan orman yangınlarında hayatını kaybeden vatandaşlarımıza Allah’tan rahmet diliyor, can alan bu afetlere karşı direnç oluşturacak politikaların ivedilikle hayata geçirilmesini umuyorum. Geçmiş olsun #Çeşme"
"yangın","#Çeşme #Kuşadası durum korkunç. İnsanlar bu alevlerle baş edemez mümkün değil. Allah hepsinin yardımcısı olsun. Her yerde aynı anda #yangın olması tesadüf olmaz. Bunu yapanların ciğerleri yansın"
"yangın","İzmir'in Çeşme ilçesinde çıkan orman yangınında ilk belirlemelere göre 3 kişi hayatını kaybetti. Olay yerine çok sayıda ekip sevk edildi. #çeşme #yangın #ormanyangını"
"yangın","Çeşme Deliklikoy mevkiinde çıkan orman yangınında 3 vatandaşımız hayatını kaybetmiş.Allah rahmet etsin. Yakınlarına ve ailelerine başsağlığı, sabırlar dilerim. #Çeşme"
"yangın","“İzmir’in #Çeşme ilçesinde çıkan yangında vefat eden vatandaşlarımıza Allah’tan rahmet, ailelerine ve yakınlarına sabırlar diliyoruz.”"
"yangın","Türkiye’nin her bölgesinde aynı bitki örtüsü var ama yangınlar hep tatil beldelerinde çıkıyor. Çeşmedeki yangında hayatını kaybeden vatandaşlarımıza Allahtan rahmet yakınlarına baş sağlığı diliyorum.. #çeşme"
"yangın","#İzmir’in #Çeşme ilçesinde meydana gelen orman yangınında hayatını kaybeden üç vatandaşımıza Allah’tan rahmet, acılı ailelerine başsağlığı ve sabır, yaralı vatandaşlarımıza acil şifalar diliyorum."
"yangın","Geçmiş olsun #Çeşme Çeşme Deliklikoy mevkiinde çıkan orman yangınında hayatını kaybeden vatandaşlarımıza, Allah’tan rahmet, ailelerine başsağlığı dileriz. #İzmir #yangın"
"yangın","Gece boyunca yangınla mücadele eden ekiplere, mobil ikram araçlarımızdan beslenme desteği sağladık. #Çeşme"
"yangın","Geçmiş olsun, başımız sağ olsun #Çeşme… Çeşme'de çıkan orman yangınında üç vatandaşımızın hayatını kaybettiğini üzüntüyle öğrenmiş bulunmaktayız. Hayatını kaybeden vatandaşlarımıza Allah'tan rahmet diliyor, acınızı paylaşıyoruz. Bir daha böyle acıların yaşanmaması en büyük temennimiz…"
"yangın","' #İzmir #Çeşme’de makilik alanda çıkan ve an itibariyle 50 hektarlık alanda etkili olan yangına ekiplerimiz 86 arazöz, 9 dozer, 344 personel ile müdahale ediyor. 2 uçak ve 20 helikopterimiz müdahaleye başladı.''"
"yangın","İzmir'in #Çeşme ilçesinde bu sabah saatlerinde çıkan yangında hayatını kaybeden yurttaşlarımızın yakınlarına başsağlığı ve sabır diliyorum. Yapılan uyarılara karşın yangınların durdurulamaması büyük bir sorundur. Tüm kurumların ""sorumluluk kimde"" tartışması yapmak yerine koordineli bir şekilde yangınları önleyecek ve en etkili şekilde müdahale edecek bir mekanizma oluşturmaları çağrısı yapıyorum! #yangın"
"yangın","Yangınlara sebep olanlar, insanların, ordaki hayvanların, bütün ağaçların ahı tek tek çıksın sizden. #Yangın #Kuşadası #Çeşme"
"yangın","Çeşme Alaçatı'daki orman yangınında 3 vatandaşımızın hayatını kaybettiğini büyük bir üzüntüyle öğrendim. Yaşamını yitiren vatandaşlarımıza Allah'tan rahmet, yakınlarına başsağlığı diliyorum. Tüm #Çeşme halkına çok geçmiş olsun."
"yangın","Çeşme’de yangın: Üç kişi öldü https://diken.com.tr/cesmede-cikan-yanginda-uc-kisi-hayatini-kaybetti/"
"yangın","Çeşme'de çıkan orman yangınında hayatını kaybeden vatandaşlarımıza Allah'tan rahmet, yakınlarına sabır ve başsağlığı diliyorum. Geçmiş olsun #Çeşme #izmir"
